heure_debut,prix,line_up,nb_place_dispo,volontaires,cause_soutien,espace_exterieur,enfants
19:17,683.85,pellentesque viverra pede ac diam cras pellentesque volutpat,2595,true,at feugiat non pretium quis lectus suspendisse potenti,false,false
18:58,883.23,rhoncus dui vel sem sed sagittis nam congue,6296,false,sed tristique in tempus sit amet sem,true,true
18:44,939.68,eget eros elementum pellentesque quisque porta volutpat erat quisque,4067,false,ut dolor morbi vel lectus in quam fringilla rhoncus mauris,true,true
18:25,842.87,lorem id ligula suspendisse ornare consequat lectus in est,4529,true,augue vel accumsan tellus nisi eu orci,true,false
19:37,281.93,leo rhoncus sed vestibulum sit amet,9783,false,mi nulla ac enim in,true,false
18:19,300.31,diam vitae quam suspendisse potenti nullam,5225,false,vestibulum eget vulputate ut ultrices vel,false,true
19:07,256.98,placerat praesent blandit nam nulla integer pede justo lacinia,5639,true,molestie hendrerit at vulputate vitae nisl aenean lectus,true,false
20:55,559.41,sit amet justo morbi ut odio cras,646,true,iaculis diam erat fermentum justo nec,true,true
20:33,785.79,curae donec pharetra magna vestibulum aliquet ultrices,4800,true,tempus sit amet sem fusce consequat nulla nisl nunc,true,false
19:50,717.74,morbi quis tortor id nulla ultrices,4521,false,in eleifend quam a odio in hac habitasse platea,true,false
19:48,145.0,suscipit ligula in lacus curabitur,8651,true,ultrices aliquet maecenas leo odio condimentum id luctus nec,true,true
20:55,146.17,faucibus orci luctus et ultrices posuere cubilia,7556,true,tristique fusce congue diam id ornare,false,true
19:51,345.6,dignissim vestibulum vestibulum ante ipsum primis,6863,true,vestibulum ac est lacinia nisi,true,false
18:52,756.85,mi in porttitor pede justo eu massa donec dapibus,5615,true,imperdiet et commodo vulputate justo in,true,true
20:57,565.11,ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel,753,false,luctus nec molestie sed justo pellentesque viverra pede ac diam,true,true
19:56,250.68,vehicula condimentum curabitur in libero ut massa volutpat convallis morbi,3529,true,in lectus pellentesque at nulla,false,true
20:57,995.58,odio in hac habitasse platea,1225,true,morbi quis tortor id nulla ultrices aliquet maecenas leo odio,true,false
18:17,545.49,suscipit nulla elit ac nulla sed vel enim sit,3916,false,eros viverra eget congue eget semper,true,false
18:05,330.5,bibendum felis sed interdum venenatis turpis enim blandit,1433,true,a suscipit nulla elit ac nulla sed vel,false,false
20:27,941.54,imperdiet nullam orci pede venenatis,7489,false,sem praesent id massa id nisl venenatis lacinia,true,true
18:07,625.85,in blandit ultrices enim lorem ipsum,729,true,vestibulum quam sapien varius ut blandit non,false,false
18:40,393.16,nunc proin at turpis a pede,506,true,aenean sit amet justo morbi ut odio cras,false,false
19:23,831.81,cum sociis natoque penatibus et,2373,true,nulla ut erat id mauris,true,true
18:56,860.73,non ligula pellentesque ultrices phasellus,7811,false,placerat ante nulla justo aliquam quis turpis eget elit sodales,false,true
20:59,312.2,diam neque vestibulum eget vulputate ut ultrices vel augue,1035,true,nisl nunc nisl duis bibendum,false,true
19:47,326.82,ut nulla sed accumsan felis,9774,false,ac lobortis vel dapibus at diam nam,false,true
18:04,684.31,nunc rhoncus dui vel sem sed sagittis nam congue risus,9477,true,dui maecenas tristique est et tempus semper est,false,false
18:30,106.64,dolor sit amet consectetuer adipiscing elit,650,true,tortor sollicitudin mi sit amet lobortis,false,true
19:22,157.56,pharetra magna vestibulum aliquet ultrices erat,7073,true,lobortis vel dapibus at diam nam tristique tortor,true,true
19:27,177.42,aliquet at feugiat non pretium quis,6165,false,primis in faucibus orci luctus et,false,false
19:28,893.63,pede venenatis non sodales sed tincidunt eu felis,1122,false,vitae ipsum aliquam non mauris,true,false
18:20,515.8,rutrum rutrum neque aenean auctor gravida sem praesent id massa,7420,true,natoque penatibus et magnis dis parturient montes nascetur ridiculus mus,true,true
20:58,412.27,ac tellus semper interdum mauris ullamcorper purus,2955,false,justo aliquam quis turpis eget elit,true,true
18:59,572.38,eget nunc donec quis orci eget orci vehicula,8593,false,viverra pede ac diam cras pellentesque,true,false
18:12,665.41,vestibulum velit id pretium iaculis diam erat fermentum,7164,true,a ipsum integer a nibh,false,true
18:46,859.64,erat volutpat in congue etiam justo etiam pretium iaculis,5358,true,ac nibh fusce lacus purus aliquet at feugiat non pretium,false,true
20:50,843.37,id luctus nec molestie sed justo pellentesque viverra pede,5123,true,duis consequat dui nec nisi volutpat eleifend donec ut,false,false
18:50,334.48,sit amet consectetuer adipiscing elit proin interdum mauris non ligula,6182,true,odio cras mi pede malesuada in imperdiet et,false,false
20:17,559.42,vivamus vel nulla eget eros elementum pellentesque quisque porta,6199,false,luctus et ultrices posuere cubilia curae mauris,false,false
18:33,299.67,ultrices enim lorem ipsum dolor sit amet,4765,true,eleifend luctus ultricies eu nibh quisque,true,false
18:03,381.28,a ipsum integer a nibh,1499,true,duis faucibus accumsan odio curabitur convallis duis consequat,false,true
20:03,421.43,justo maecenas rhoncus aliquam lacus morbi quis tortor id,6094,true,lacinia nisi venenatis tristique fusce congue,true,true
18:24,917.84,in faucibus orci luctus et ultrices posuere cubilia curae,7992,true,etiam pretium iaculis justo in hac habitasse platea dictumst etiam,true,true
20:57,841.58,in congue etiam justo etiam pretium iaculis justo,4442,false,dapibus augue vel accumsan tellus nisi eu orci,false,false
20:55,326.17,faucibus orci luctus et ultrices posuere cubilia curae donec pharetra,5861,false,velit nec nisi vulputate nonummy,false,true
20:21,810.22,ac diam cras pellentesque volutpat dui maecenas tristique est,6609,false,leo odio condimentum id luctus nec,false,true
19:19,944.81,duis mattis egestas metus aenean fermentum donec ut,7347,false,libero rutrum ac lobortis vel dapibus at diam,false,true
19:42,499.42,luctus et ultrices posuere cubilia curae,7103,false,ut massa quis augue luctus tincidunt,true,false
18:53,559.1,sapien cum sociis natoque penatibus et,6341,false,sapien cursus vestibulum proin eu mi nulla ac,false,true
20:27,880.42,pellentesque viverra pede ac diam,2817,true,convallis nunc proin at turpis,false,true
20:07,537.63,justo in hac habitasse platea dictumst etiam,3635,false,quis tortor id nulla ultrices aliquet maecenas leo odio condimentum,false,false
18:10,135.05,leo odio porttitor id consequat in,4306,true,ut massa volutpat convallis morbi odio odio elementum eu interdum,true,false
19:33,864.63,ultrices vel augue vestibulum ante ipsum primis in faucibus,2336,false,sociis natoque penatibus et magnis dis,true,true
19:27,884.81,in faucibus orci luctus et ultrices posuere cubilia curae donec,2825,false,lacus morbi sem mauris laoreet ut rhoncus aliquet,false,true
18:22,435.52,non pretium quis lectus suspendisse potenti in eleifend,1237,false,tortor id nulla ultrices aliquet maecenas leo odio condimentum,false,true
18:54,317.15,non mauris morbi non lectus aliquam sit,2940,false,nulla eget eros elementum pellentesque quisque,false,true
20:37,676.08,sit amet lobortis sapien sapien non mi integer,1063,false,quis odio consequat varius integer,true,false
18:06,228.94,duis bibendum morbi non quam nec dui luctus rutrum nulla,2870,true,ipsum praesent blandit lacinia erat vestibulum,false,true
19:06,439.06,cursus urna ut tellus nulla ut erat id,5986,true,ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue,false,true
18:29,528.23,sit amet cursus id turpis integer aliquet massa id,4023,false,lorem id ligula suspendisse ornare consequat lectus in est,true,true
18:14,200.55,convallis tortor risus dapibus augue vel accumsan tellus nisi eu,8056,true,aliquet ultrices erat tortor sollicitudin mi sit amet lobortis,true,true
20:21,893.53,molestie lorem quisque ut erat curabitur gravida nisi at nibh,4115,false,lacus morbi sem mauris laoreet ut,false,false
19:27,964.34,nulla sed accumsan felis ut at,6460,true,orci eget orci vehicula condimentum,true,true
20:00,327.47,commodo placerat praesent blandit nam,1369,false,semper porta volutpat quam pede lobortis ligula sit amet eleifend,true,true
20:19,369.73,nulla ultrices aliquet maecenas leo,5202,false,purus eu magna vulputate luctus cum sociis natoque penatibus,false,false
19:39,683.66,mattis nibh ligula nec sem duis aliquam convallis,5410,false,ipsum dolor sit amet consectetuer adipiscing elit proin risus praesent,false,false
18:47,455.74,in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae,3344,false,lacus morbi quis tortor id,false,false
18:39,718.2,magna at nunc commodo placerat,1375,true,lorem quisque ut erat curabitur gravida,true,false
18:00,344.99,maecenas ut massa quis augue luctus tincidunt,3078,true,orci luctus et ultrices posuere cubilia curae nulla dapibus,true,true
18:10,608.95,quis turpis eget elit sodales scelerisque,5052,true,vel enim sit amet nunc viverra dapibus nulla,true,true
20:07,916.9,bibendum morbi non quam nec dui luctus,737,true,consequat lectus in est risus auctor sed,false,true
18:41,947.21,commodo vulputate justo in blandit ultrices enim lorem ipsum dolor,4192,false,sem fusce consequat nulla nisl nunc nisl duis bibendum felis,false,false
19:11,193.91,aenean fermentum donec ut mauris eget massa tempor convallis,9521,false,id justo sit amet sapien dignissim,true,false
18:27,678.99,sapien quis libero nullam sit,9947,false,pellentesque ultrices phasellus id sapien in sapien iaculis congue,false,false
19:47,156.67,vitae nisl aenean lectus pellentesque eget nunc,8896,false,nulla quisque arcu libero rutrum ac lobortis vel,true,true
20:08,388.75,amet turpis elementum ligula vehicula consequat morbi a ipsum integer,8259,true,risus dapibus augue vel accumsan,false,false
19:04,261.99,sollicitudin mi sit amet lobortis sapien,3505,true,consectetuer adipiscing elit proin interdum mauris,true,true
20:33,901.4,vulputate justo in blandit ultrices,2877,false,ultrices enim lorem ipsum dolor sit amet consectetuer,false,false
20:38,198.41,tincidunt nulla mollis molestie lorem quisque ut,796,true,est et tempus semper est quam pharetra,true,false
19:49,286.68,sem praesent id massa id nisl venenatis lacinia,9671,false,pulvinar nulla pede ullamcorper augue a suscipit,true,true
18:49,667.73,placerat ante nulla justo aliquam quis,2639,true,nisi vulputate nonummy maecenas tincidunt lacus,false,true
20:55,245.79,aenean lectus pellentesque eget nunc donec quis,9317,true,sapien non mi integer ac neque,true,true
19:28,396.35,fusce consequat nulla nisl nunc nisl duis bibendum felis sed,5566,true,quis libero nullam sit amet,false,false
20:13,676.29,leo maecenas pulvinar lobortis est phasellus sit amet,1512,false,varius ut blandit non interdum in,false,true
18:03,609.52,maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices,9005,true,in est risus auctor sed tristique,true,false
19:20,861.17,rutrum rutrum neque aenean auctor,7407,true,eget eleifend luctus ultricies eu nibh quisque id,false,false
20:07,856.86,massa volutpat convallis morbi odio odio elementum eu,3707,true,cras in purus eu magna vulputate,true,true
19:56,689.98,quis tortor id nulla ultrices,832,false,neque aenean auctor gravida sem praesent,false,false
20:38,830.33,id pretium iaculis diam erat fermentum,8756,true,lobortis ligula sit amet eleifend pede libero quis orci nullam,true,false
20:32,875.81,nisi vulputate nonummy maecenas tincidunt lacus at,4038,true,morbi a ipsum integer a nibh in quis,false,false
19:21,490.13,sit amet consectetuer adipiscing elit,2799,false,luctus cum sociis natoque penatibus et magnis dis,false,false
20:22,640.41,aliquam non mauris morbi non lectus,7591,true,purus eu magna vulputate luctus cum sociis natoque,false,false
18:24,458.59,luctus et ultrices posuere cubilia curae mauris viverra diam vitae,3655,true,at velit vivamus vel nulla,true,false
20:20,659.86,sodales sed tincidunt eu felis fusce posuere felis sed lacus,1454,false,potenti cras in purus eu magna,false,false
19:47,603.94,interdum in ante vestibulum ante ipsum primis in faucibus,1414,true,turpis sed ante vivamus tortor duis,false,false
18:43,909.67,amet lobortis sapien sapien non mi integer ac neque duis,623,false,donec pharetra magna vestibulum aliquet ultrices erat,true,false
18:06,629.04,lectus in quam fringilla rhoncus mauris enim,7174,false,nunc purus phasellus in felis donec semper,false,true
19:32,123.07,integer pede justo lacinia eget tincidunt eget tempus vel pede,2717,true,sapien cum sociis natoque penatibus et,true,false
18:51,553.69,vivamus vel nulla eget eros elementum,7253,true,posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti,true,false
20:03,890.96,duis at velit eu est congue elementum in,6283,true,sapien quis libero nullam sit amet turpis elementum,true,false
20:57,228.78,ante ipsum primis in faucibus,8838,false,hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer,true,true
19:40,112.25,sagittis nam congue risus semper porta,9275,true,dui vel nisl duis ac nibh,false,true
20:13,903.3,dolor sit amet consectetuer adipiscing elit proin interdum mauris non,1047,false,vel est donec odio justo sollicitudin ut suscipit a,false,false
19:14,108.82,ullamcorper purus sit amet nulla quisque,8399,false,proin interdum mauris non ligula pellentesque ultrices phasellus id sapien,false,true
20:09,750.58,vehicula condimentum curabitur in libero,9230,false,faucibus orci luctus et ultrices posuere,true,false
19:55,849.52,curabitur convallis duis consequat dui nec nisi volutpat eleifend,6376,false,luctus et ultrices posuere cubilia curae,true,true
19:11,597.96,vehicula consequat morbi a ipsum integer a nibh in,948,true,quam sollicitudin vitae consectetuer eget rutrum at lorem integer,false,false
19:25,857.06,nunc vestibulum ante ipsum primis in faucibus orci,6138,true,lorem vitae mattis nibh ligula nec sem,false,false
20:05,470.07,in ante vestibulum ante ipsum primis in faucibus orci luctus,3889,false,tempor turpis nec euismod scelerisque quam turpis,true,true
18:40,168.63,velit id pretium iaculis diam erat fermentum,4522,false,eros elementum pellentesque quisque porta volutpat erat quisque erat eros,true,false
20:19,538.24,amet nulla quisque arcu libero rutrum ac lobortis,9395,false,donec pharetra magna vestibulum aliquet,false,true
19:54,516.35,orci luctus et ultrices posuere,7209,false,tristique fusce congue diam id ornare imperdiet sapien,true,false
19:31,572.72,in lacus curabitur at ipsum ac tellus,6909,true,ac nibh fusce lacus purus aliquet,false,true
19:43,817.9,curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor,2337,true,magnis dis parturient montes nascetur,true,false
18:31,856.55,turpis a pede posuere nonummy integer non,4719,true,potenti cras in purus eu,true,true
18:33,628.36,justo morbi ut odio cras mi,7576,false,purus eu magna vulputate luctus cum sociis natoque penatibus,false,false
19:12,234.04,nisi venenatis tristique fusce congue diam,817,true,ipsum primis in faucibus orci luctus et ultrices posuere cubilia,false,false
19:00,372.54,tortor duis mattis egestas metus aenean fermentum donec ut mauris,3746,true,consequat dui nec nisi volutpat eleifend donec,true,false
20:02,620.07,ipsum primis in faucibus orci,8771,false,ipsum praesent blandit lacinia erat vestibulum sed magna at nunc,true,false
20:45,835.41,dis parturient montes nascetur ridiculus mus etiam vel augue,5763,true,congue etiam justo etiam pretium iaculis justo in hac habitasse,true,true
20:51,321.21,ipsum primis in faucibus orci luctus et ultrices,5748,false,dolor quis odio consequat varius integer ac leo pellentesque ultrices,false,false
20:45,383.75,dolor sit amet consectetuer adipiscing elit,6525,true,felis sed interdum venenatis turpis enim blandit,false,true
19:28,423.19,lectus in est risus auctor sed tristique,9831,true,ut at dolor quis odio consequat varius integer ac,false,true
18:52,901.99,nulla suscipit ligula in lacus curabitur at ipsum ac,2200,false,mattis egestas metus aenean fermentum donec ut mauris eget massa,true,true
18:59,944.82,hendrerit at vulputate vitae nisl aenean lectus,1048,false,tortor duis mattis egestas metus aenean fermentum donec,true,false
18:00,917.01,in sagittis dui vel nisl duis ac nibh,1076,true,quis justo maecenas rhoncus aliquam lacus,true,true
20:26,751.13,risus semper porta volutpat quam pede lobortis,4629,false,posuere cubilia curae duis faucibus accumsan odio curabitur convallis,true,false
19:55,416.21,ac tellus semper interdum mauris ullamcorper purus sit amet,7444,false,lorem vitae mattis nibh ligula nec sem duis aliquam,false,false
20:34,480.67,purus eu magna vulputate luctus cum sociis natoque,1768,false,enim in tempor turpis nec euismod scelerisque quam turpis adipiscing,false,false
18:11,274.61,eros vestibulum ac est lacinia nisi venenatis,5097,true,sapien non mi integer ac neque duis bibendum,true,true
20:08,725.29,quis orci eget orci vehicula,3745,false,elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis,false,false
20:22,765.02,suspendisse accumsan tortor quis turpis sed,5059,true,vitae consectetuer eget rutrum at lorem integer tincidunt,true,false
19:42,476.0,nullam orci pede venenatis non sodales sed,4497,true,mauris morbi non lectus aliquam sit amet diam,false,false
18:17,359.68,dui maecenas tristique est et tempus semper est,5931,false,phasellus sit amet erat nulla tempus vivamus in felis,false,true
19:54,351.64,augue luctus tincidunt nulla mollis molestie lorem quisque ut,8498,false,ut nulla sed accumsan felis ut at dolor,true,true
20:31,878.54,interdum venenatis turpis enim blandit mi in porttitor pede justo,2749,true,consequat nulla nisl nunc nisl duis bibendum,true,true
20:26,962.41,nullam molestie nibh in lectus pellentesque at nulla,1498,false,eget eleifend luctus ultricies eu nibh,false,false
20:04,796.88,in consequat ut nulla sed accumsan felis ut at,3678,true,ut ultrices vel augue vestibulum ante ipsum primis,true,false
19:07,981.65,quis libero nullam sit amet turpis,4755,false,massa id nisl venenatis lacinia aenean,true,false
18:00,721.29,dui maecenas tristique est et tempus,8627,true,dui luctus rutrum nulla tellus,true,true
20:17,330.95,sit amet turpis elementum ligula vehicula consequat morbi,9112,false,dui nec nisi volutpat eleifend donec ut dolor morbi vel,true,false
19:02,253.07,ac neque duis bibendum morbi,1307,true,mauris ullamcorper purus sit amet nulla quisque,true,true
20:11,629.4,posuere cubilia curae nulla dapibus dolor vel est donec,4782,false,tortor quis turpis sed ante vivamus tortor duis,true,false
19:00,406.46,in faucibus orci luctus et ultrices posuere cubilia,6058,false,congue risus semper porta volutpat quam,true,false
18:48,407.3,sollicitudin mi sit amet lobortis sapien sapien,5078,true,fermentum justo nec condimentum neque,false,true
18:41,251.37,non ligula pellentesque ultrices phasellus id sapien,7289,true,ullamcorper purus sit amet nulla quisque arcu libero,false,false
20:35,899.68,ut erat id mauris vulputate elementum nullam varius nulla facilisi,6779,false,nisi at nibh in hac,true,false
20:20,989.78,sed accumsan felis ut at dolor quis odio,9192,true,eros vestibulum ac est lacinia nisi venenatis tristique fusce congue,true,false
18:26,485.24,lacus at turpis donec posuere metus vitae ipsum,8781,false,adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus,true,false
18:51,544.3,dui nec nisi volutpat eleifend donec,4457,true,duis bibendum felis sed interdum venenatis turpis enim blandit,true,true
20:40,165.62,blandit lacinia erat vestibulum sed magna at nunc commodo placerat,2360,false,maecenas tristique est et tempus,false,false
18:23,635.59,aliquam lacus morbi quis tortor,4352,true,justo aliquam quis turpis eget elit sodales scelerisque,true,false
20:46,751.71,vel augue vestibulum ante ipsum primis in faucibus orci luctus,7111,false,quam pede lobortis ligula sit,true,false
19:46,645.36,libero convallis eget eleifend luctus ultricies eu nibh quisque,2871,false,est quam pharetra magna ac consequat metus sapien,true,false
19:47,441.19,mauris enim leo rhoncus sed,4915,false,auctor sed tristique in tempus sit amet sem fusce consequat,true,false
18:25,923.0,libero convallis eget eleifend luctus,2552,false,quam pharetra magna ac consequat metus sapien ut nunc,true,false
18:38,698.87,nulla ultrices aliquet maecenas leo,1057,true,proin risus praesent lectus vestibulum,false,false
18:54,987.98,nisl aenean lectus pellentesque eget nunc donec quis orci,514,true,cum sociis natoque penatibus et magnis dis parturient montes nascetur,false,true
20:07,615.57,aliquam sit amet diam in magna bibendum imperdiet nullam,2610,true,phasellus sit amet erat nulla tempus,false,true
19:17,273.07,ac nulla sed vel enim sit,9475,false,non mi integer ac neque duis bibendum morbi non quam,true,true
18:18,232.09,donec diam neque vestibulum eget vulputate ut ultrices vel augue,7593,true,quam a odio in hac habitasse platea dictumst maecenas ut,true,false
19:27,399.06,leo odio condimentum id luctus nec molestie sed justo,4853,false,risus semper porta volutpat quam pede,true,true
19:41,905.29,fusce consequat nulla nisl nunc nisl duis bibendum felis,7672,false,magnis dis parturient montes nascetur,true,false
18:58,872.42,posuere felis sed lacus morbi sem mauris,3444,false,integer non velit donec diam neque vestibulum eget vulputate ut,true,false
20:24,509.25,in porttitor pede justo eu massa donec dapibus,5375,true,sociis natoque penatibus et magnis dis parturient montes nascetur,true,true
20:40,112.31,semper rutrum nulla nunc purus phasellus in felis donec,4241,false,in quis justo maecenas rhoncus aliquam lacus morbi quis,true,true
20:17,312.48,sagittis sapien cum sociis natoque penatibus et magnis dis parturient,8555,false,sapien quis libero nullam sit amet turpis elementum ligula,false,true
18:07,605.52,amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur,6243,true,ut massa quis augue luctus tincidunt,true,true
20:05,931.85,ullamcorper augue a suscipit nulla elit,923,true,sollicitudin vitae consectetuer eget rutrum,true,true
18:01,439.61,eleifend pede libero quis orci nullam molestie nibh,9630,false,amet cursus id turpis integer,true,true
20:13,524.02,dolor sit amet consectetuer adipiscing elit proin interdum mauris non,7411,false,in imperdiet et commodo vulputate justo in blandit ultrices enim,true,false
19:23,184.79,ultrices posuere cubilia curae donec pharetra,3237,false,elementum in hac habitasse platea dictumst,true,true
18:22,681.53,ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing,4702,false,proin at turpis a pede posuere,false,true
20:33,480.8,cras pellentesque volutpat dui maecenas tristique est,9920,false,ut ultrices vel augue vestibulum,false,true
20:37,490.62,dictumst maecenas ut massa quis augue,6343,false,venenatis non sodales sed tincidunt eu felis,true,true
18:39,410.65,eu magna vulputate luctus cum sociis natoque penatibus et,4034,false,nulla neque libero convallis eget eleifend luctus ultricies eu nibh,false,true
19:18,820.73,massa donec dapibus duis at,2582,true,dictumst aliquam augue quam sollicitudin vitae consectetuer,false,true
18:19,359.05,velit vivamus vel nulla eget eros elementum pellentesque quisque porta,7849,true,rhoncus sed vestibulum sit amet cursus id,true,false
18:31,853.92,sit amet sapien dignissim vestibulum vestibulum ante,6891,false,vel dapibus at diam nam tristique tortor,true,true
20:19,225.95,dui maecenas tristique est et tempus semper est quam,7118,false,eget tincidunt eget tempus vel pede morbi porttitor lorem id,false,false
18:16,296.53,felis donec semper sapien a libero nam,5184,false,nisi vulputate nonummy maecenas tincidunt lacus at,false,true
18:06,617.5,volutpat convallis morbi odio odio elementum,6326,true,vestibulum sed magna at nunc commodo,true,false
18:24,739.89,pellentesque volutpat dui maecenas tristique est,8794,false,vitae mattis nibh ligula nec sem duis aliquam,false,false
19:46,656.51,nulla elit ac nulla sed vel,8543,false,nec sem duis aliquam convallis nunc,false,true
18:07,720.17,non velit donec diam neque vestibulum eget vulputate ut ultrices,2468,false,elementum in hac habitasse platea dictumst morbi,true,false
19:42,709.6,massa donec dapibus duis at velit eu est congue,8414,false,id ligula suspendisse ornare consequat lectus in est risus,false,true
20:51,958.11,in purus eu magna vulputate luctus cum sociis natoque,5442,false,pede venenatis non sodales sed tincidunt eu felis fusce,false,true
19:36,829.81,non pretium quis lectus suspendisse potenti in eleifend quam,7818,false,lacinia erat vestibulum sed magna at nunc commodo placerat praesent,false,false
20:28,123.54,luctus nec molestie sed justo pellentesque viverra pede,743,true,vel sem sed sagittis nam congue risus semper porta,true,true
20:35,265.57,libero quis orci nullam molestie,3550,false,vel dapibus at diam nam tristique tortor eu pede,true,false
20:01,599.87,vestibulum ante ipsum primis in faucibus,1937,true,sapien varius ut blandit non interdum in,false,true
18:47,824.29,ac consequat metus sapien ut nunc vestibulum ante,4355,true,pede lobortis ligula sit amet,true,false
19:16,450.55,quam fringilla rhoncus mauris enim leo rhoncus sed,4281,true,nisi eu orci mauris lacinia sapien quis libero nullam sit,false,false
20:38,910.77,ipsum primis in faucibus orci luctus et ultrices posuere cubilia,5630,true,ultrices vel augue vestibulum ante ipsum primis in faucibus,false,false
19:05,317.98,cubilia curae nulla dapibus dolor vel,5284,true,placerat praesent blandit nam nulla integer pede justo lacinia,false,false
18:31,404.16,lorem ipsum dolor sit amet consectetuer adipiscing elit proin,8850,true,interdum mauris non ligula pellentesque ultrices phasellus,false,true
20:16,195.15,a ipsum integer a nibh in quis justo,9335,false,bibendum imperdiet nullam orci pede venenatis,true,false
19:33,658.83,sollicitudin vitae consectetuer eget rutrum at,6408,true,ac neque duis bibendum morbi non quam nec dui luctus,true,true
18:06,457.84,vivamus in felis eu sapien cursus vestibulum,3473,true,nulla ultrices aliquet maecenas leo odio condimentum id,true,false
20:48,745.68,ut blandit non interdum in ante vestibulum ante ipsum,4852,false,posuere cubilia curae mauris viverra diam vitae,false,false
18:29,550.39,habitasse platea dictumst etiam faucibus cursus urna ut,4109,true,hac habitasse platea dictumst aliquam augue quam sollicitudin,true,true
20:56,454.34,condimentum id luctus nec molestie sed justo pellentesque viverra,9561,true,turpis donec posuere metus vitae,false,true
18:28,152.75,vel pede morbi porttitor lorem id ligula suspendisse ornare,6864,true,dapibus duis at velit eu est congue,false,false
18:48,274.86,sapien in sapien iaculis congue vivamus,4521,false,lorem integer tincidunt ante vel ipsum praesent,false,true
20:47,807.47,at feugiat non pretium quis lectus suspendisse potenti in eleifend,4130,true,turpis integer aliquet massa id lobortis convallis tortor risus,false,true
19:46,662.93,eget rutrum at lorem integer tincidunt ante vel ipsum,1462,false,ultrices posuere cubilia curae mauris viverra diam vitae quam,false,false
20:24,982.25,fusce lacus purus aliquet at,2661,true,in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae,true,true
18:07,564.66,condimentum id luctus nec molestie sed justo pellentesque viverra pede,6857,true,elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor,false,false
19:33,566.73,arcu libero rutrum ac lobortis,7965,false,in hac habitasse platea dictumst,false,true
20:46,912.92,posuere cubilia curae duis faucibus accumsan,1051,true,vel nulla eget eros elementum pellentesque quisque porta,false,true
20:46,270.09,duis aliquam convallis nunc proin,7671,true,luctus rutrum nulla tellus in sagittis dui,true,false
19:40,147.24,sapien sapien non mi integer ac neque,3974,true,nulla neque libero convallis eget,false,false
20:26,697.84,sit amet eros suspendisse accumsan,2960,false,dis parturient montes nascetur ridiculus mus,false,true
20:07,488.15,donec dapibus duis at velit eu,6214,true,habitasse platea dictumst morbi vestibulum velit id pretium iaculis,false,true
18:24,778.65,turpis sed ante vivamus tortor duis,7990,true,orci vehicula condimentum curabitur in libero ut massa volutpat convallis,true,false
20:16,919.12,tincidunt eu felis fusce posuere felis,659,true,sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc,false,false
19:11,201.49,posuere felis sed lacus morbi sem,5236,false,aliquam augue quam sollicitudin vitae consectetuer eget rutrum,true,false
18:59,784.45,penatibus et magnis dis parturient,8493,true,purus sit amet nulla quisque,true,true
19:42,243.82,velit eu est congue elementum in hac habitasse platea dictumst,2778,false,pede justo eu massa donec dapibus duis,true,true
20:49,797.78,id consequat in consequat ut nulla sed,1594,false,molestie lorem quisque ut erat curabitur gravida nisi,true,true
18:28,781.78,sapien a libero nam dui proin leo,2367,true,nec condimentum neque sapien placerat ante nulla justo,false,false
18:23,953.92,habitasse platea dictumst etiam faucibus cursus urna ut,8616,false,et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur,false,false
18:24,181.45,urna ut tellus nulla ut,3356,false,hendrerit at vulputate vitae nisl,true,false
18:28,772.04,tincidunt in leo maecenas pulvinar lobortis est,6107,true,rutrum at lorem integer tincidunt ante vel,false,true
19:29,737.22,metus aenean fermentum donec ut mauris,815,false,etiam faucibus cursus urna ut tellus nulla ut erat,true,true
18:17,188.6,luctus et ultrices posuere cubilia curae mauris,6870,false,ultrices posuere cubilia curae donec pharetra magna vestibulum,false,false
19:15,764.43,nisi volutpat eleifend donec ut dolor morbi vel lectus in,1544,false,ipsum dolor sit amet consectetuer adipiscing elit,true,false
18:55,665.98,odio curabitur convallis duis consequat dui nec,1470,true,luctus et ultrices posuere cubilia curae,false,true
20:10,778.4,donec quis orci eget orci vehicula condimentum,4478,false,venenatis tristique fusce congue diam id,false,true
18:10,489.32,turpis adipiscing lorem vitae mattis,2200,false,consequat nulla nisl nunc nisl duis bibendum felis sed,false,true
18:16,393.9,tortor risus dapibus augue vel accumsan,7037,false,non sodales sed tincidunt eu felis,false,false
20:54,623.73,dictumst morbi vestibulum velit id pretium iaculis diam erat,5077,false,cursus id turpis integer aliquet massa,false,false
19:30,107.25,convallis nulla neque libero convallis eget eleifend luctus ultricies,1790,true,convallis tortor risus dapibus augue vel accumsan tellus nisi,true,false
